_time,_value
2021-03-23 21:35:00+00:00,22.5
2021-03-23 21:40:00+00:00,22.45
2021-03-23 21:45:00+00:00,22.47761194029851
2021-03-23 21:50:00+00:00,21.97307692307695
2021-03-23 21:55:00+00:00,21.597761194029825
2021-03-23 22:00:00+00:00,21.411363636363685
2021-03-23 22:05:00+00:00,21.309166666666677
2021-03-23 22:10:00+00:00,21.29763779527561
2021-03-23 22:20:00+00:00,21.08214285714286
2021-03-23 22:25:00+00:00,21.427586206896535
2021-03-23 22:30:00+00:00,21.292857142857144
2021-03-23 22:35:00+00:00,21.207142857142856
2021-03-23 22:40:00+00:00,21.100000000000012
2021-03-23 22:45:00+00:00,21.017857142857142
2021-03-23 22:50:00+00:00,21.06896551724139
2021-03-23 22:55:00+00:00,21.003571428571426
2021-03-23 23:00:00+00:00,20.920689655172406
2021-03-23 23:05:00+00:00,21.0
2021-03-23 23:10:00+00:00,21.0
2021-03-23 23:15:00+00:00,21.013793103448275
2021-03-23 23:20:00+00:00,21.0
2021-03-23 23:25:00+00:00,21.010714285714283
2021-03-23 23:30:00+00:00,20.951724137931027
2021-03-23 23:35:00+00:00,20.820000000000004
2021-03-23 23:40:00+00:00,20.74482758620689
2021-03-23 23:45:00+00:00,20.76206896551725
2021-03-23 23:50:00+00:00,20.700000000000003
2021-03-23 23:55:00+00:00,20.676666666666677
2021-03-24 00:00:00+00:00,20.6344827586207
2021-03-24 00:05:00+00:00,20.606896551724148
2021-03-24 00:10:00+00:00,20.600000000000012
2021-03-24 00:15:00+00:00,20.600000000000012
2021-03-24 00:20:00+00:00,20.568965517241388
2021-03-24 00:25:00+00:00,20.5
2021-03-24 00:30:00+00:00,20.5
2021-03-24 00:35:00+00:00,20.5
2021-03-24 00:40:00+00:00,20.47931034482758
2021-03-24 00:45:00+00:00,20.437931034482748
2021-03-24 00:50:00+00:00,20.399999999999988
2021-03-24 00:55:00+00:00,20.399999999999988
2021-03-24 01:00:00+00:00,20.37586206896551
2021-03-24 01:05:00+00:00,20.341379310344827
2021-03-24 01:10:00+00:00,20.310344827586206
2021-03-24 01:15:00+00:00,20.3
2021-03-24 01:20:00+00:00,20.3
2021-03-24 01:25:00+00:00,20.29655172413793
2021-03-24 01:30:00+00:00,20.26551724137931
2021-03-24 01:35:00+00:00,20.21034482758621
2021-03-24 01:40:00+00:00,20.2
2021-03-24 01:45:00+00:00,20.2
2021-03-24 01:50:00+00:00,20.2
2021-03-24 01:55:00+00:00,20.2
2021-03-24 02:00:00+00:00,20.2
2021-03-24 02:05:00+00:00,20.178571428571427
2021-03-24 02:10:00+00:00,20.135714285714293
2021-03-24 02:15:00+00:00,20.110714285714295
2021-03-24 02:20:00+00:00,20.113793103448288
2021-03-24 02:25:00+00:00,20.107142857142865
2021-03-24 02:30:00+00:00,20.096551724137942
2021-03-24 02:35:00+00:00,20.096551724137942
2021-03-24 02:40:00+00:00,20.089655172413803
2021-03-24 02:45:00+00:00,20.03793103448276
2021-03-24 02:50:00+00:00,20.00689655172414
2021-03-24 02:55:00+00:00,20.0
2021-03-24 03:00:00+00:00,20.0
2021-03-24 03:05:00+00:00,20.00344827586207
2021-03-24 03:10:00+00:00,20.00357142857143
2021-03-24 03:15:00+00:00,20.0
2021-03-24 03:20:00+00:00,19.927586206896542
2021-03-24 03:25:00+00:00,19.906896551724127
2021-03-24 03:30:00+00:00,19.899999999999988
2021-03-24 03:35:00+00:00,19.903448275862058
2021-03-24 03:40:00+00:00,19.899999999999988
2021-03-24 03:45:00+00:00,19.899999999999988
2021-03-24 03:50:00+00:00,19.899999999999988
2021-03-24 03:55:00+00:00,19.889655172413782
2021-03-24 04:00:00+00:00,19.810344827586206
2021-03-24 04:05:00+00:00,19.803333333333335
2021-03-24 04:10:00+00:00,19.8
2021-03-24 04:15:00+00:00,19.8
2021-03-24 04:20:00+00:00,19.8
2021-03-24 04:25:00+00:00,19.79310344827586
2021-03-24 04:30:00+00:00,19.79310344827586
2021-03-24 04:35:00+00:00,19.727586206896554
2021-03-24 04:40:00+00:00,19.70344827586207
2021-03-24 04:45:00+00:00,19.7
2021-03-24 04:50:00+00:00,19.703571428571426
