_time,_value
2021-03-24 08:45:00+00:00,1018.7974999999998
2021-03-24 08:50:00+00:00,1018.7821428571427
2021-03-24 08:55:00+00:00,1018.7696428571431
2021-03-24 09:00:00+00:00,1018.7796428571428
2021-03-24 09:05:00+00:00,1018.7375862068967
2021-03-24 09:10:00+00:00,1018.7000000000002
2021-03-24 09:15:00+00:00,1018.6593103448275
2021-03-24 09:20:00+00:00,1018.6265384615385
2021-03-24 09:25:00+00:00,1018.6557692307692
2021-03-24 09:30:00+00:00,1018.6800000000002
2021-03-24 09:35:00+00:00,1018.6314285714287
2021-03-24 09:40:00+00:00,1018.5985185185185
2021-03-24 09:45:00+00:00,1018.6248148148144
2021-03-24 09:50:00+00:00,1018.5999999999998
2021-03-24 09:55:00+00:00,1018.5307142857143
2021-03-24 10:00:00+00:00,1018.5432142857143
2021-03-24 10:05:00+00:00,1018.5489285714285
2021-03-24 10:10:00+00:00,1018.4696428571432
2021-03-24 10:15:00+00:00,1018.4696428571426
2021-03-24 10:20:00+00:00,1018.4339285714286
2021-03-24 10:25:00+00:00,1018.404074074074
2021-03-24 10:30:00+00:00,1018.33
2021-03-24 10:35:00+00:00,1018.317777777778
2021-03-24 10:40:00+00:00,1018.2844444444444
2021-03-24 10:45:00+00:00,1018.2816
2021-03-24 10:50:00+00:00,1018.2467999999999
2021-03-24 10:55:00+00:00,1018.1865384615384
2021-03-24 11:00:00+00:00,1018.1238461538462
2021-03-24 11:05:00+00:00,1018.0871428571429
2021-03-24 11:10:00+00:00,1018.0196296296299
2021-03-24 11:15:00+00:00,1017.9362499999996
2021-03-24 11:20:00+00:00,1017.9007692307691
2021-03-24 11:25:00+00:00,1017.8655555555556
2021-03-24 11:30:00+00:00,1017.8614285714283
2021-03-24 11:35:00+00:00,1017.8489285714286
2021-03-24 11:40:00+00:00,1017.7985185185184
2021-03-24 11:45:00+00:00,1017.679642857143
2021-03-24 11:50:00+00:00,1017.5617857142857
2021-03-24 11:55:00+00:00,1017.5782142857144
2021-03-24 12:00:00+00:00,1017.5125
2021-03-24 12:05:00+00:00,1017.4235714285717
2021-03-24 12:10:00+00:00,1017.3153571428571
2021-03-24 12:15:00+00:00,1017.1967857142855
2021-03-24 12:20:00+00:00,1017.172142857143
2021-03-24 12:25:00+00:00,1017.1
2021-03-24 12:30:00+00:00,1017.0211538461537
2021-03-24 12:35:00+00:00,1016.9675000000001
2021-03-24 12:40:00+00:00,1016.9000000000001
2021-03-24 12:45:00+00:00,1016.8382142857142
2021-03-24 12:50:00+00:00,1016.8032142857145
2021-03-24 12:55:00+00:00,1016.7225
2021-03-24 13:00:00+00:00,1016.6421428571429
2021-03-24 13:05:00+00:00,1016.552857142857
2021-03-24 13:10:00+00:00,1016.4567857142857
2021-03-24 13:15:00+00:00,1016.3850000000001
2021-03-24 13:20:00+00:00,1016.3237931034485
2021-03-24 13:25:00+00:00,1016.2746428571429
2021-03-24 13:30:00+00:00,1016.2742857142858
2021-03-24 13:35:00+00:00,1016.1777777777778
2021-03-24 13:40:00+00:00,1016.1125000000001
2021-03-24 13:45:00+00:00,1016.0251851851854
2021-03-24 13:50:00+00:00,1015.9310714285713
2021-03-24 13:55:00+00:00,1015.8817857142858
2021-03-24 14:00:00+00:00,1015.8328571428572
2021-03-24 14:05:00+00:00,1015.8067857142856
2021-03-24 14:10:00+00:00,1015.7655172413795
2021-03-24 14:15:00+00:00,1015.6868965517242
2021-03-24 14:20:00+00:00,1015.6692857142858
2021-03-24 14:25:00+00:00,1015.6166666666669
2021-03-24 14:30:00+00:00,1015.5978571428569
2021-03-24 14:35:00+00:00,1015.5710714285714
2021-03-24 14:40:00+00:00,1015.5413793103448
2021-03-24 14:45:00+00:00,1015.4882142857142
2021-03-24 14:50:00+00:00,1015.480714285714
2021-03-24 14:55:00+00:00,1015.447142857143
2021-03-24 15:00:00+00:00,1015.4062068965516
2021-03-24 15:05:00+00:00,1015.4374074074075
2021-03-24 15:10:00+00:00,1015.4239285714285
2021-03-24 15:15:00+00:00,1015.362142857143
2021-03-24 15:20:00+00:00,1015.3253571428571
2021-03-24 15:25:00+00:00,1015.3162962962965
2021-03-24 15:30:00+00:00,1015.2789285714287
2021-03-24 15:35:00+00:00,1015.25
2021-03-24 15:40:00+00:00,1015.1896428571429
2021-03-24 15:45:00+00:00,1015.1953846153848
2021-03-24 15:50:00+00:00,1015.1935714285713
2021-03-24 15:55:00+00:00,1015.1549999999997
2021-03-24 16:00:00+00:00,1015.1514285714286
2021-03-24 16:05:00+00:00,1015.107142857143
2021-03-24 16:10:00+00:00,1015.1132142857142
2021-03-24 16:15:00+00:00,1015.0992857142857
2021-03-24 16:20:00+00:00,1015.0385714285715
2021-03-24 16:25:00+00:00,1015.0092857142855
2021-03-24 16:30:00+00:00,1015.0082142857145
2021-03-24 16:35:00+00:00,1015.0246428571428
2021-03-24 16:40:00+00:00,1015.0251724137931
2021-03-24 16:45:00+00:00,1014.9631034482759
2021-03-24 16:50:00+00:00,1014.9610344827586
2021-03-24 16:55:00+00:00,1014.9325925925924
2021-03-24 17:00:00+00:00,1014.9507142857141
2021-03-24 17:05:00+00:00,1014.9485714285712
2021-03-24 17:10:00+00:00,1014.9524999999998
2021-03-24 17:15:00+00:00,1014.9907407407408
2021-03-24 17:20:00+00:00,1015.0057142857141
2021-03-24 17:25:00+00:00,1015.0206896551722
2021-03-24 17:30:00+00:00,1015.0248275862069
2021-03-24 17:35:00+00:00,1015.0062068965518
2021-03-24 17:40:00+00:00,1015.0360714285713
2021-03-24 17:45:00+00:00,1015.065925925926
2021-03-24 17:50:00+00:00,1015.1025925925926
2021-03-24 17:55:00+00:00,1015.0679310344825
2021-03-24 18:00:00+00:00,1015.0949999999999
2021-03-24 18:05:00+00:00,1015.0914285714283
2021-03-24 18:10:00+00:00,1015.1444827586206
2021-03-24 18:15:00+00:00,1015.1922222222223
2021-03-24 18:20:00+00:00,1015.2262068965517
2021-03-24 18:25:00+00:00,1015.2375
2021-03-24 18:30:00+00:00,1015.2800000000002
2021-03-24 18:35:00+00:00,1015.3293103448278
2021-03-24 18:40:00+00:00,1015.3606896551727
2021-03-24 18:45:00+00:00,1015.4348275862067
2021-03-24 18:50:00+00:00,1015.4885714285716
2021-03-24 18:55:00+00:00,1015.5139285714284
2021-03-24 19:00:00+00:00,1015.5296296296297
2021-03-24 19:05:00+00:00,1015.5813793103447
2021-03-24 19:10:00+00:00,1015.6435714285714
2021-03-24 19:15:00+00:00,1015.7203448275864
2021-03-24 19:20:00+00:00,1015.8114285714286
2021-03-24 19:25:00+00:00,1015.8659259259259
2021-03-24 19:30:00+00:00,1015.865357142857
2021-03-24 19:35:00+00:00,1015.923103448276
2021-03-24 19:40:00+00:00,1015.9348148148146
2021-03-24 19:45:00+00:00,1015.9786206896553
2021-03-24 19:50:00+00:00,1016.0185714285715
2021-03-24 19:55:00+00:00,1016.0162068965518
2021-03-24 20:00:00+00:00,1016.0139285714286
2021-03-24 20:05:00+00:00,1016.0863333333333
2021-03-24 20:10:00+00:00,1016.0575
2021-03-24 20:15:00+00:00,1016045
2021-03-24 20:20:00+00:00,1016.0578571428571
2021-03-24 20:25:00+00:00,1016.0593103448277
2021-03-24 20:30:00+00:00,1016.1053571428572
2021-03-24 20:35:00+00:00,1016.1210714285716
2021-03-24 20:40:00+00:00,1016.1249999999999
2021-03-24 20:45:00+00:00,1016.1531034482758
2021-03-24 20:50:00+00:00,1016.1632142857143
2021-03-24 20:55:00+00:00,1016.1792857142857
2021-03-24 21:00:00+00:00,1016.2210344827582
2021-03-24 21:05:00+00:00,1016.2514285714285
2021-03-24 21:10:00+00:00,1016.2628571428573
2021-03-24 21:15:00+00:00,1016.2910344827585
2021-03-24 21:20:00+00:00,1016.3335714285714
2021-03-24 21:25:00+00:00,1016.3768965517241
2021-03-24 21:30:00+00:00,1016.4227586206898
2021-03-24 21:35:00+00:00,1016.4403448275859
2021-03-24 21:40:00+00:00,1016.4693333333336
2021-03-24 21:45:00+00:00,1016.4864285714285
2021-03-24 21:50:00+00:00,1016.5236666666667
2021-03-24 21:55:00+00:00,1016.5148275862068
2021-03-24 22:00:00+00:00,1016.5389655172413
2021-03-24 22:05:00+00:00,1016.5286666666667
2021-03-24 22:10:00+00:00,1016.5672413793101
2021-03-24 22:15:00+00:00,1016.576551724138
2021-03-24 22:20:00+00:00,1016.574827586207
2021-03-24 22:25:00+00:00,1016.6279310344827
2021-03-24 22:30:00+00:00,1016.6165517241379
2021-03-24 22:35:00+00:00,1016.6146428571428
2021-03-24 22:40:00+00:00,1016.5993103448276
2021-03-24 22:45:00+00:00,1016.6214285714287
2021-03-24 22:50:00+00:00,1016.5506666666668
2021-03-24 22:55:00+00:00,1016.5660714285715
2021-03-24 23:00:00+00:00,1016.5153571428573
2021-03-24 23:05:00+00:00,1016.4682758620688
2021-03-24 23:10:00+00:00,1016.4541379310342
2021-03-24 23:15:00+00:00,1016.4599999999999
2021-03-24 23:20:00+00:00,1016.475172413793
2021-03-24 23:25:00+00:00,1016.4672413793103
2021-03-24 23:30:00+00:00,1016.4648275862068
2021-03-24 23:35:00+00:00,1016.447931034483
2021-03-24 23:40:00+00:00,1016.4072413793101
2021-03-24 23:45:00+00:00,1016.3810344827587
2021-03-24 23:50:00+00:00,1016.3796551724139
2021-03-24 23:55:00+00:00,1016.3599999999999
2021-03-25 00:00:00+00:00,1016.4010000000001
2021-03-25 00:05:00+00:00,1016.3586206896554
2021-03-25 00:10:00+00:00,1016.33
2021-03-25 00:15:00+00:00,1016.2855172413794
2021-03-25 00:20:00+00:00,1016.2824137931035
2021-03-25 00:25:00+00:00,1016.2720689655175
2021-03-25 00:30:00+00:00,1016.2279310344829
2021-03-25 00:35:00+00:00,1016.2167857142858
2021-03-25 00:40:00+00:00,1016.1889655172413
2021-03-25 00:45:00+00:00,1016.2100000000002
2021-03-25 00:50:00+00:00,1016.1653571428573
2021-03-25 00:55:00+00:00,1016.1524137931033
2021-03-25 01:00:00+00:00,1016.1913793103448
2021-03-25 01:05:00+00:00,1016.1975000000002
2021-03-25 01:10:00+00:00,1016.1920689655171
2021-03-25 01:15:00+00:00,1016.1610714285711
2021-03-25 01:20:00+00:00,1016.1441379310346
2021-03-25 01:25:00+00:00,1016.1475862068966
2021-03-25 01:30:00+00:00,1016.1531034482759
2021-03-25 01:35:00+00:00,1016.108275862069
2021-03-25 01:40:00+00:00,1016.0624137931035
2021-03-25 01:45:00+00:00,1016.014642857143
2021-03-25 01:50:00+00:00,1016.0375862068967
2021-03-25 01:55:00+00:00,1016.0420689655174
2021-03-25 02:00:00+00:00,1016.0120689655171
2021-03-25 02:05:00+00:00,1016.03724137931
2021-03-25 02:10:00+00:00,1015.9799999999998
2021-03-25 02:15:00+00:00,1015.9741379310345
2021-03-25 02:20:00+00:00,1015.9841379310346
2021-03-25 02:25:00+00:00,1016.0113793103446
2021-03-25 02:30:00+00:00,1015.9713333333333
2021-03-25 02:35:00+00:00,1015.9465517241376
2021-03-25 02:40:00+00:00,1015.9368965517243
2021-03-25 02:45:00+00:00,1015.9393333333331
2021-03-25 02:50:00+00:00,1015.9334482758619
2021-03-25 02:55:00+00:00,1015.8993103448278
2021-03-25 03:00:00+00:00,1015.8860000000001
2021-03-25 03:05:00+00:00,1015.8758620689657
2021-03-25 03:10:00+00:00,1015.8359999999999
2021-03-25 03:15:00+00:00,1015.8324137931037
2021-03-25 03:20:00+00:00,1015.7886206896551
2021-03-25 03:25:00+00:00,1015.8051724137932
2021-03-25 03:30:00+00:00,1015.8276666666667
2021-03-25 03:35:00+00:00,1015.843103448276
2021-03-25 03:40:00+00:00,1015.8720689655172
2021-03-25 03:45:00+00:00,1015.9223333333333
2021-03-25 03:50:00+00:00,1015.9367857142857
2021-03-25 03:55:00+00:00,1015.9680000000002
2021-03-25 04:00:00+00:00,1016.0031034482759
2021-03-25 04:05:00+00:00,1015.9732142857144
2021-03-25 04:10:00+00:00,1015.9743333333334
2021-03-25 04:15:00+00:00,1015.9958620689657
2021-03-25 04:20:00+00:00,1016.0837931034483
2021-03-25 04:25:00+00:00,1016.1496296296297
2021-03-25 04:30:00+00:00,1016.2034482758621
2021-03-25 04:35:00+00:00,1016.2662068965519
2021-03-25 04:40:00+00:00,1016.3076666666664
2021-03-25 04:45:00+00:00,1016.3575862068964
2021-03-25 04:50:00+00:00,1016.3820689655171
2021-03-25 04:55:00+00:00,1016.3593103448277
2021-03-25 05:00:00+00:00,1016.3758620689656
2021-03-25 05:05:00+00:00,1016.4259999999998
2021-03-25 05:10:00+00:00,1016.444827586207
2021-03-25 05:15:00+00:00,1016.3989655172412
2021-03-25 05:20:00+00:00,1016.4440000000002
2021-03-25 05:25:00+00:00,1016.4717241379309
2021-03-25 05:30:00+00:00,1016.4682142857145
2021-03-25 05:35:00+00:00,1016.5066666666667
2021-03-25 05:40:00+00:00,1016.5758620689655
2021-03-25 05:45:00+00:00,1016.6779310344826
2021-03-25 05:50:00+00:00,1016.7703333333335
2021-03-25 05:55:00+00:00,1016.7882758620688
2021-03-25 06:00:00+00:00,1016.8143333333331
2021-03-25 06:05:00+00:00,1016.8279310344827
2021-03-25 06:10:00+00:00,1016.8724137931035
2021-03-25 06:15:00+00:00,1016.8934482758622
2021-03-25 06:20:00+00:00,1016.9637931034482
2021-03-25 06:25:00+00:00,1017.0041379310343
2021-03-25 06:30:00+00:00,1017.0033333333333
2021-03-25 06:35:00+00:00,1017.0110344827585
2021-03-25 06:40:00+00:00,1017.0641379310345
2021-03-25 06:45:00+00:00,1017.1060000000001
2021-03-25 06:50:00+00:00,1017.1824137931034
2021-03-25 06:55:00+00:00,1017.2029999999999
2021-03-25 07:00:00+00:00,1017.2096551724138
2021-03-25 07:05:00+00:00,1017.2031034482759
2021-03-25 07:10:00+00:00,1017.2772413793103
2021-03-25 07:15:00+00:00,1017.3679310344828
2021-03-25 07:20:00+00:00,1017.3686206896552
2021-03-25 07:25:00+00:00,1017.4103448275863
2021-03-25 07:30:00+00:00,1017.4293333333334
2021-03-25 07:35:00+00:00,1017.4289655172414
2021-03-25 07:40:00+00:00,1017.4565517241377
2021-03-25 07:45:00+00:00,1017.4858620689654
2021-03-25 07:50:00+00:00,1017.468275862069
2021-03-25 07:55:00+00:00,1017.4493103448274
2021-03-25 08:00:00+00:00,1017.4544827586204
2021-03-25 08:05:00+00:00,1017.5020689655173
2021-03-25 08:10:00+00:00,1017.4824137931037
2021-03-25 08:15:00+00:00,1017.5241379310346
2021-03-25 08:20:00+00:00,1017.5306896551723
2021-03-25 08:25:00+00:00,1017.5882142857147
2021-03-25 08:30:00+00:00,1017.5867857142856
2021-03-25 08:35:00+00:00,1017.5553571428574
2021-03-25 08:40:00+00:00,1017.5467857142854
2021-03-25 08:45:00+00:00,1017.5440740740743
2021-03-25 08:50:00+00:00,1017.5539285714286
2021-03-25 08:55:00+00:00,1017.5307142857143
2021-03-25 09:00:00+00:00,1017.5592857142856
2021-03-25 09:05:00+00:00,1017535
2021-03-25 09:10:00+00:00,1017.5139285714284
2021-03-25 09:15:00+00:00,1017.5274074074073
2021-03-25 09:20:00+00:00,1017.4957142857145
2021-03-25 09:25:00+00:00,1017.454642857143
2021-03-25 09:30:00+00:00,1017.4433333333333
2021-03-25 09:35:00+00:00,1017.4266666666668
2021-03-25 09:40:00+00:00,1017.387307692308
2021-03-25 09:45:00+00:00,1017.3585185185185
2021-03-25 09:50:00+00:00,1017.3085185185186
2021-03-25 09:55:00+00:00,1017.23875
2021-03-25 10:00:00+00:00,1017.228076923077
2021-03-25 10:05:00+00:00,1017.2233333333332
2021-03-25 10:10:00+00:00,1017.1964285714288
2021-03-25 10:15:00+00:00,1017.1822222222223
2021-03-25 10:20:00+00:00,1017.1474999999999
2021-03-25 10:25:00+00:00,1017.1059259259258
2021-03-25 10:30:00+00:00,1017.1021428571429
2021-03-25 10:35:00+00:00,1017.0532142857144
2021-03-25 10:40:00+00:00,1017.0088888888889
2021-03-25 10:45:00+00:00,1016.9849999999999
2021-03-25 10:50:00+00:00,1016.910357142857
2021-03-25 10:55:00+00:00,1016.8629629629628
2021-03-25 11:00:00+00:00,1016.8422222222223
2021-03-25 11:05:00+00:00,1016.8210714285715
2021-03-25 11:10:00+00:00,1016.7888888888888
2021-03-25 11:15:00+00:00,1016.7335714285713
2021-03-25 11:20:00+00:00,1016.7029629629629
2021-03-25 11:25:00+00:00,1016.6739285714284
2021-03-25 11:30:00+00:00,1016.629642857143
2021-03-25 11:35:00+00:00,1016.6425925925928
2021-03-25 11:40:00+00:00,1016.5789285714285
2021-03-25 11:45:00+00:00,1016.5634615384614
2021-03-25 11:50:00+00:00,1016.5653571428572
2021-03-25 11:55:00+00:00,1016.4999999999999
2021-03-25 12:00:00+00:00,1016.4544444444446
2021-03-25 12:05:00+00:00,1016.3707142857147
2021-03-25 12:10:00+00:00,1016.3210714285714
2021-03-25 12:15:00+00:00,1016.2751724137931
2021-03-25 12:20:00+00:00,1016.2506896551724
2021-03-25 12:25:00+00:00,1016.18
2021-03-25 12:30:00+00:00,1016.0558620689654
2021-03-25 12:35:00+00:00,1015.9859259259257
2021-03-25 12:40:00+00:00,1015.8992307692307
2021-03-25 12:45:00+00:00,1015.7864285714288
2021-03-25 12:50:00+00:00,1015.7478571428571
2021-03-25 12:55:00+00:00,1015.6967857142856
2021-03-25 13:00:00+00:00,1015.6466666666669
2021-03-25 13:05:00+00:00,1015.5532142857144
2021-03-25 13:10:00+00:00,1015.4228571428573
2021-03-25 13:15:00+00:00,1015.3971428571431
2021-03-25 13:20:00+00:00,1015.2939285714284
2021-03-25 13:25:00+00:00,1015.2929629629626
2021-03-25 13:30:00+00:00,1015.2835714285711
2021-03-25 13:35:00+00:00,1015.1988888888887
2021-03-25 13:40:00+00:00,1015.1500000000002
2021-03-25 13:45:00+00:00,1015.0564285714287
2021-03-25 13:50:00+00:00,1015.0353571428575
2021-03-25 13:55:00+00:00,1014.9577777777776
2021-03-25 14:00:00+00:00,1014.9142857142857
2021-03-25 14:05:00+00:00,1014.8333333333334
2021-03-25 14:10:00+00:00,1014.8048148148148
2021-03-25 14:15:00+00:00,1014.7662962962966
2021-03-25 14:20:00+00:00,1014.7389285714287
2021-03-25 14:25:00+00:00,1014.6914285714286
2021-03-25 14:30:00+00:00,1014.647037037037
2021-03-25 14:35:00+00:00,1014.5944444444445
2021-03-25 14:40:00+00:00,1014.5946153846155
2021-03-25 14:45:00+00:00,1014.5810714285715
2021-03-25 14:50:00+00:00,1014.5353571428572
2021-03-25 14:55:00+00:00,1014.4833333333336
2021-03-25 15:00:00+00:00,1014.4424999999999
2021-03-25 15:05:00+00:00,1014.4078571428572
2021-03-25 15:10:00+00:00,1014.3692857142858
2021-03-25 15:15:00+00:00,1014.3488888888888
2021-03-25 15:20:00+00:00,1014.3528571428573
2021-03-25 15:25:00+00:00,1014.3199999999999
2021-03-25 15:30:00+00:00,1014.3055555555557
2021-03-25 15:35:00+00:00,1014.3462962962964
2021-03-25 15:40:00+00:00,1014.2562962962963
2021-03-25 15:45:00+00:00,1014.2471428571428
2021-03-25 15:50:00+00:00,1014.2192857142855
2021-03-25 15:55:00+00:00,1014.2121428571427
2021-03-25 16:00:00+00:00,1014.2060714285714
2021-03-25 16:05:00+00:00,1014.1628571428571
2021-03-25 16:10:00+00:00,1014.147142857143
2021-03-25 16:15:00+00:00,1014.1792857142857
2021-03-25 16:20:00+00:00,1014.2322222222223
2021-03-25 16:25:00+00:00,1014.2564285714286
2021-03-25 16:30:00+00:00,1014.2699999999998
2021-03-25 16:35:00+00:00,1014.2810714285712
2021-03-25 16:40:00+00:00,1014.3371428571429
2021-03-25 16:45:00+00:00,1014.3475862068968
2021-03-25 16:50:00+00:00,1014.3199999999999
2021-03-25 16:55:00+00:00,1014.293448275862
2021-03-25 17:00:00+00:00,1014.2541379310344
2021-03-25 17:05:00+00:00,1014.3186206896551
2021-03-25 17:10:00+00:00,1014.3648275862071
2021-03-25 17:15:00+00:00,1014.3717241379311
2021-03-25 17:20:00+00:00,1014.3955172413793
2021-03-25 17:25:00+00:00,1014.3978571428571
2021-03-25 17:30:00+00:00,1014.4551724137931
2021-03-25 17:35:00+00:00,1014.4532142857142
2021-03-25 17:40:00+00:00,1014.5144827586206
2021-03-25 17:45:00+00:00,1014.5717857142857
2021-03-25 17:50:00+00:00,1014.6138461538461
2021-03-25 17:55:00+00:00,1014.6344827586211
2021-03-25 18:00:00+00:00,1014.6372413793105
2021-03-25 18:05:00+00:00,1014.663448275862
2021-03-25 18:10:00+00:00,1014.700357142857
2021-03-25 18:15:00+00:00,1014.7489655172415
2021-03-25 18:20:00+00:00,1014.7393103448277
2021-03-25 18:25:00+00:00,1014.7927586206895
2021-03-25 18:30:00+00:00,1014.891724137931
2021-03-25 18:35:00+00:00,1014.9892857142859
2021-03-25 18:40:00+00:00,1015.0253571428573
2021-03-25 18:45:00+00:00,1015.144827586207
